id,date,time,author_id,author,text,link
382,2025/5/25（週日） 14:05,14:05,510,510-0726629小平,,https://docs.google.com/document/d/1n7_wNSSzm4WHlyy5SXB_W5lA4eb2VeQd0KgVdfHolV8/edit?usp=drivesdk
383,2025/5/25（週日） 14:50,14:50,510,510-0726629小平,,https://docs.google.com/document/d/1Stphjc1EPv20YSJ-nNfzaFmpG3MNS9ottl6OxyC4oeo/edit?usp=drivesdk
384,2025/5/25（週日） 17:46,17:46,588,588-0743848MKTY,,https://www.dropbox.com/scl/fo/1bmfklrg7sg08as3nszgd/AJJkAfCjE9PmEnVhOJ0ZksI?rlkey=x12wzqdrbut7s4jc86sdvhz4m&dl=0
385,2025/5/25（週日） 22:08,22:08,442,442-0435237Raymond,五月小作文 2731 雄獅,https://docs.google.com/document/d/1K5GQ1BcF898c2okaS1AFt1Vs0E-iDaUxdE7heByZLnA/edit?usp=sharing
386,2025/5/25（週日） 22:18,22:18,566,566-0339663WEGO,,https://docs.google.com/document/d/1DU0W4GxIlQSOyvfVP42uqAftyBgOiO_rQfQEu15mDXM/edit?usp=sharing
387,2025/5/25（週日） 22:40,22:40,445,💎🌀⭐445-0556394 Kai,,https://docs.google.com/document/d/1cLj4mtiNTbCRtL62w9mW7wLuFSRgaTE0e-hNGpgWiQk/edit?pli=1&tab=t.0
388,2025/5/26（週一） 06:27,06:27,402,402-0511960 雪花冰,,https://docs.google.com/document/d/10uiIo5Q6VvwxYAouBRdUFd4icOynrr36/edit?usp=drivesdk&ouid=103740366053566449567&rtpof=true&sd=true
389,2025/5/26（週一） 09:33,09:33,471,471-0430148HYXXX,五月小作文 5439高技,https://docs.google.com/document/d/1-eK5DtUMYGd8wyHFWCQtlZip1XlKUlWruqPSq5E-chA/edit?usp=drivesdk
390,2025/5/26（週一） 14:55,14:55,395,395-0497903 Yu,,https://docs.google.com/document/d/1lfY-hgjSGgF-XNtZTOaRc61OHnsq95Wrv9FRwMO0bqo/edit?usp=sharing
391,2025/5/26（週一） 15:45,15:45,626,626-9800005rich,五月小作文-VIX策略方式,https://drive.google.com/drive/folders/1SUG8kEN3vmwDVko3mr8RUfsgBTrOD9B6?usp=drive_link
392,2025/5/26（週一） 16:10,16:10,628,628-0189541 Louis,,https://docs.google.com/document/d/1y6qx-P1mXUDelg9ubP0MTMKxW3AsxcibptY9skhVJ0c/edit?tab=t.0
393,2025/5/26（週一） 16:14,16:14,290,290-0395898 Zhi,,https://docs.google.com/document/d/1fXmwKXU-zZL_Yu6QGDjDc-Ab25VUdCeST7Rs1RLDYG8/edit?tab=t.0
394,2025/5/26（週一） 16:29,16:29,486,486-0707732貓貓,5月小作文-6585,https://docs.google.com/document/d/1LTu_-oS_fNRFIItGZOj7NP29XiWUg2yMf5hQBIkJdLE/edit?usp=sharing
395,2025/5/26（週一） 16:43,16:43,336,336-040822-Simon波利,"分享 TeleBox (LinkBox) 10TB免費空間 教學  ,個人使用過還不錯,速度也快.",https://docs.google.com/document/d/1XMlW2jNENZnIl4bb9e9cYBckB0NTO8HbE9JD00LoFp8/edit?usp=sharing
396,2025/5/26（週一） 18:38,18:38,439,439-0529059 空格 整骨,五月小作文—量子電腦暨後量子美股,https://docs.google.com/document/d/1D3FLXmTKgsPVWvArWlABRKNKP7bjhf642QfQoxw8CSo/edit?usp=drivesdk
397,2025/5/26（週一） 21:52,21:52,451,451-0634041阿山,五月小作文-Wolverine Worldwide,https://docs.google.com/document/d/1zz9UH5bNQrf7ddcctkD4fLmH6Jcg3re3/edit?usp=drive_link&ouid=117180024349907731538&rtpof=true&sd=true
398,2025/5/26（週一） 22:14,22:14,491,491-0717793白交易,五月份小作文,https://docs.google.com/document/d/1RV_MAn-eEROYq9L4Qntlp_IMDcCCHU0X/edit?usp=drivesdk&ouid=102208883993501817284&rtpof=true&sd=true
399,2025/5/26（週一） 23:01,23:01,462,462-0421377 RL,五月小作文 4164 承業醫,https://docs.google.com/document/d/1euPAReKskpeeDxm90pqEZTc9ZogEywXqDjBPPzwmiWk/edit?usp=sharing
400,2025/5/27（週二） 00:23,00:23,465,465-0677707股市細漢,五月小作文 是方 6561,https://docs.google.com/document/d/1djYNuIjtRG3B1XjqxUKXO2WX0qELMzTd/edit
401,2025/5/27（週二） 01:47,01:47,452,452-0640491小凱,五月小作文 轉為保守增加現金,https://docs.google.com/document/d/1gt8zahtxtvTWY1nK2iNHclHNa0CVNne0/edit?usp=sharing&ouid=101863675658538783335&rtpof=true&sd=true
402,2025/5/27（週二） 13:16,13:16,496,496-0720984林小白,,https://docs.google.com/document/d/1CxUOdXdU2y_MVnWbRXfM6wgtpHs_llS4NCDEVtEdbnI/edit?usp=sharing
403,2025/5/27（週二） 14:37,14:37,478,478-0541613 WL,五月小作文 聯發科 2454,https://drive.google.com/file/d/1XnSvjdqnBpdlX5lQOWaxuGT1-wEOuw3M/view?usp=share_link
404,2025/5/27（週二） 18:58,18:58,630,630-0755577 十四,五月小作文-高技 5439,https://reurl.cc/RYo4Az
405,2025/5/27（週二） 19:50,19:50,627,627-0512286 十圓,五月小作文-家登3680,https://docs.google.com/document/d/1SgrHfntmzclNXFWI5kRNVQhbiWIfrMubzZ9vjV2Zue8/edit?usp=drivesdk
406,2025/5/28（週三） 11:01,11:01,459,459-0677503登大狼小海龜拔拔,六月小作文-金麗科3228,https://docs.google.com/document/d/1w78d7qh74K7Cb9WXPel-D7z79U_wtUCC/edit?usp=drive_link&ouid=113713286884009637132&rtpof=true&sd=true
407,2025/5/28（週三） 11:03,11:03,416,416-0516004小象の小金庫,五月小作文-英濟 3294,https://docs.google.com/document/d/1q8Y4U3Sh8iLJ7KdsiH7f0qyXqkxvw6sO/edit?usp=drive_link&ouid=116844414747715886483&rtpof=true&sd=true
408,2025/5/28（週三） 14:02,14:02,433,433-0519807 股市破壞者,五月小作文-萬海2615,https://docs.google.com/document/d/1ZnR6dfl1b24UsOrphFMSWOvqudC_6wE2/edit?usp=sharing&ouid=113745668361309012287&rtpof=true&sd=true
409,2025/5/28（週三） 14:42,14:42,446,446-0597683   高鐵自由座,,https://docs.google.com/document/d/18vmHj1oneu4Ht_NdGZprsIAn2FCfN-cGtXEvIuYW8RU/edit?usp=sharing
410,2025/5/28（週三） 15:50,15:50,638,638-0361071鵝爸,五月小作文-台指選擇權籌碼表應用,https://docs.google.com/document/d/e/2PACX-1vRt0Mjkcr62sszIwCxBmrVVOIJzua9DVcfNNs04CqstUIrkgVT_9-i6ZM0gv7N9zuGHAn3ZeUzqbts0/pub
411,2025/5/28（週三） 16:09,16:09,629,629-0727880 LEE,五月小作文-光聖 6442,https://docs.google.com/document/d/1WXifltdguIXTIGEYR6DsGWKzf8nMaSeR/edit?usp=drivesdk&ouid=108265491479269406027&rtpof=true&sd=true
412,2025/5/28（週三） 17:02,17:02,518,518-0501022豆腐,五月小作文-台特化4772,https://docs.google.com/document/d/e/2PACX-1vRxvU69kT5ADvXZ8-vmeVIShCcYBnSepFYCfih8-UsKlCgBxEE3mAkmVxaLK0cIf4j7MKQGJPyQuRZ6/pub
413,2025/5/28（週三） 17:19,17:19,569,569-0741507兩津腿庫,五月小作文-2645長榮航太,https://docs.google.com/document/d/1Q-CX8vaV_Q7xAW58Udpk2-MXTjxX-Y-T1nKgA9Obavc/edit?usp=sharing
414,2025/5/28（週三） 17:25,17:25,377,377-0399496-99496-糸隹,五月小作文-2374佳能,https://docs.google.com/document/d/1dM8MicgOusA12Z8sFtJvX0IZVUVAjQCA/edit?usp=drivesdk&ouid=100871849434388685062&rtpof=true&sd=true
415,2025/5/28（週三） 18:59,18:59,573,573-0741497快樂寶貝,五月小作文-6669 緯穎,https://docs.google.com/document/d/1U6w6R0lPi-K9pWc9XYWmUHBpW2Y8l6iW1T-DxU7JSCA/edit?usp=sharing
416,2025/5/28（週三） 20:56,20:56,487,487-0489351 阿棋,五月小作文 南亞科 2408,https://docs.google.com/document/d/18QbrrRIj-gJkDA3Yg5A8lV_aWzLqyacZxiLJZjSLltE/edit?usp=drivesdk
417,2025/5/28（週三） 21:31,21:31,586,586-9800001安煦,五月小作文-4939亞電,https://docs.google.com/document/d/1qjbxFTypn-Xo2UQgTk918lSDJ_s_McHfDAxKXFuve-0/edit?tab=t.0
418,2025/5/28（週三） 23:23,23:23,488,488-0707486 TK,五月小作文 禮來 LLY.US,https://docs.google.com/document/d/17MJV8eYtBzRDzI7E5E3T4uu-DrOQq-BzGlYaNiq8wHw/edit?usp=sharing
419,2025/5/29（週四） 01:21,01:21,539,539-0727848威少,5月小作文 更新總經想法,https://docs.google.com/document/d/1V8wGbNE2rMaQvJg5wuQe7jarGgyoHfsM/edit?usp=drive_link&ouid=106402131487664706236&rtpof=true&sd=true
420,2025/5/29（週四） 14:53,14:53,568,568-0740906MilesDad,五月小作文 2542 興富發,https://drive.google.com/file/d/1pUU2MmmYCxGHEWCrwTjXFasjsQTzFpkU/view?usp=sharing
421,2025/5/29（週四） 15:01,15:01,473,473-0680338下面一位,五月小作文 6288 聯嘉,https://docs.google.com/document/d/1Xy7xTGcGb5R1TpQ16ksP3tLkaqecKDLysVJpZfU3hWg/edit?usp=sharing
422,2025/5/29（週四） 16:17,16:17,633,633-0547293Link,五月小作文-可成2474,https://docs.google.com/document/d/1OViAecX4z9WIh6b_zoVXVTRZjPXT5_8R/edit?usp=drivesdk&ouid=117453146904423090482&rtpof=true&sd=true
423,2025/5/29（週四） 16:21,16:21,398,398-0502254昶,五月小作文-券差日內空策略，歡迎討論指教，謝謝~,https://drive.google.com/file/d/13vPBpkgzwK8qv_cjPoOQ8x2NrDGJy0Gp/view?usp=drive_link
424,2025/5/29（週四） 17:44,17:44,412,412-0432269 Abby,四月份小作文-雷笛克光學(5230),https://reurl.cc/NYmZMp
425,2025/5/29（週四） 17:57,17:57,414,414-0505439JCCC,五月份小作文-長榮航-2618,https://www.dropbox.com/scl/fi/zzmffa5p04209hwgxfjml/2618-JCCC.docx?rlkey=oxhb6j57hpurcg5tfw6rhj1uf&st=zda3sqil&dl=0
426,2025/5/29（週四） 21:15,21:15,430,430-0533702   從小買500,五月份小作文-未上市櫃 廣明實業股份有限公司,https://docs.google.com/document/d/1gj7nuoMFKCMOlJHXCD8-gagxD2fE0zCjCXtFg9lyLOY/edit?tab=t.0
427,2025/5/29（週四） 22:28,22:28,231,231-0401287 Steven,五月小作文-波段觀察方法,https://docs.google.com/document/d/1E0I_dePpTO9FBV8HREpjDGancGGx5-_b1gqd7ob5-9U/edit?usp=sharing
428,2025/5/29（週四） 22:30,22:30,419,419-0526214阿宏,五月小作文-INOD,https://docs.google.com/document/d/1CuDgtvrznF6TXW9UxP4sReDRdlLRi6eC/edit?usp=sharing&ouid=104929433645301450662&rtpof=true&sd=true
429,2025/5/29（週四） 22:34,22:34,511,511-0558402 James建智,5月小作文,https://docs.google.com/document/d/1Iw1MHW4R9orcpVzTcG8ac4xl94tyhi5h/edit?usp=drive_link&ouid=107833663147907152196&rtpof=true&sd=true
430,2025/5/29（週四） 23:22,23:22,545,545-0735474阿隆,五月小作文-2360致茂,https://docs.google.com/document/d/1uNQWqyAlALLgKySmM9CEFjFWegq5fFx8/edit?usp=drive_link&ouid=115923637461051034877&rtpof=true&sd=true
431,2025/5/29（週四） 23:24,23:24,632,632-0752790柚子,五月小作文-美債操作看法,https://slash-swing-a80.notion.site/1fee8e90de008060883defcc45277273?pvs=4
432,2025/5/30（週五） 00:41,00:41,570,570-0742289努力就會成功,,https://docs.google.com/document/d/1uex_OURBvUMLHkam4Ymp1DDMawLc8XA1/edit?usp=sharing&ouid=110464693689209888577&rtpof=true&sd=true
433,2025/5/30（週五） 02:05,02:05,408,408-0212997 賞星星,5月小作文 2515 中工,https://docs.google.com/document/d/1li2UKiTWwTWLI7CvWuJb3_YKfofy4yRp/edit?usp=drivesdk&ouid=116226013342888550840&rtpof=true&sd=true
434,2025/5/30（週五） 06:34,06:34,454,454-0454292RS,1560中砂,https://1drv.ms/w/c/14af7490f40312ba/EfhOJvzbfaBNkT2JdjR1070B_nI5mo0j8oX1ZMi6AT_2SQ?e=UO8NLq
435,2025/5/30（週五） 07:21,07:21,137,137-0396703 Kura,5月小作文-3563,https://docs.google.com/document/d/1aQmSXymNAcQiq-qT1UmXXL-XPZ5jpoQErqMDELAWPGM/edit?usp=sharing
436,2025/5/30（週五） 09:22,09:22,375,375-0488831財經百寶袋,5月小作文-PEP,https://drive.google.com/file/d/1a87rslnU_itbMy_-AY73I2hinkDLznrg/view?usp=drivesdk
437,2025/5/30（週五） 11:17,11:17,308,308-0405403 Nick,5月小作文-6213聯茂,https://docs.google.com/document/d/1Oes-74NlCE4mfUYh5ZAjkB9wxHtApcyU/edit?usp=sharing&ouid=104803538302964277856&rtpof=true&sd=true
438,2025/5/30（週五） 11:49,11:49,571,571-0727961小P,,https://drive.google.com/drive/folders/1H4SJ4QIM4WD5vr1XIGUWUJxlz6yL12nd
439,2025/5/30（週五） 11:59,11:59,014,014-0395005 老高,,https://docs.google.com/document/d/1TL_thVTCMDAWaPrniYGN7lcbrEOyHbOvXa7AxhikaTw/edit?usp=sharing
440,2025/5/30（週五） 12:31,12:31,511,511-0558402 James建智,我腦海中只有這首,https://youtu.be/HegSBovl24I?si=8tYQwNMDSiENxxBh
441,2025/5/30（週五） 12:32,12:32,386,386-0489814慢慢來,5月小作文-3059華晶科,https://docs.google.com/document/d/1iflK9OIFNjyuT0IB2sBHnB2b61KEyrGc/edit?usp=sharing&ouid=101483578322719121047&rtpof=true&sd=true
442,2025/5/30（週五） 12:32,12:32,507,507-0707376shihhan,5月小作文-系微(6231),https://docs.google.com/document/d/1Png_GkXjA_42I0x_UjZxcLHcrFqq5FuK/edit?usp=sharing&ouid=117966200728833153923&rtpof=true&sd=true
443,2025/5/30（週五） 12:54,12:54,299,299-0397647咪蛋,5月小作文-小小薅羊毛第二彈 訂房匯差,https://docs.google.com/document/d/1nfoyFNmqrg5xZF0n8j5k5heAUzdtI6gB/edit
444,2025/5/30（週五） 15:30,15:30,494,494-0724582  ERIC,五月份小作文-2542興富發,https://docs.google.com/document/d/1oMn4glSQ5WAUEekZHAbBzcHJOQhtK_yw_3nsCIEUUmc/edit?usp=sharing
445,2025/5/30（週五） 15:57,15:57,387,387-0405856 Wesley,五月小作文 – 3022 威強電,https://docs.google.com/document/d/1fFvQCyLVe-9KtulviVH1Jzz5J4nWDVZjg5Gk4Nh68GY/edit?tab=t.0
446,2025/5/30（週五） 21:58,21:58,381,381-0491048彼得森,五月小作文-來信大邏輯以及嘗試GPT選股(供參),https://docs.google.com/document/d/1J4ZO4Ykb
447,2025/5/30（週五） 22:01,22:01,381,381-0491048彼得森,,https://docs.google.com/document/d/1J4ZO4YkbQefHXUjjqTz0tp47bSOqTX_6MsWsf4tHHKk/edit?usp=sharing
448,2025/5/31（週六） 01:59,01:59,472,472-0217714     五條,5月小作文-智通*8932,https://likeable-manx-e71.notion.site/8932-203dde723f2c8043b044fc99d0b313ad?source=copy_link
449,2025/5/31（週六） 09:56,09:56,438,438-0549592 Ono,五月小作文-VIX做多策略,https://docs.google.com/document/d/18CZ88w0jomIkkqbJ1nkrYTv668gGdQOZa4_qtGp2z6c/edit?tab=t.0#heading=h.278toepmfjmz
450,2025/5/31（週六） 12:51,12:51,562,562-0233756黑米,五月小作文 - 4749新應材,https://drive.google.com/file/d/1NKRj2JxhJFCPVh3ZplKZ1mxq7K61rwRM/view?usp=sharing
451,2025/5/31（週六） 14:03,14:03,470,470-0529994承承,五月小作文-3017奇鋐,https://docs.google.com/document/d/17A9cHFAPBO9Q52ORI50xlKEqTugCD-dG/edit?usp=drive_link&ouid=106380519427054374241&rtpof=true&sd=true
452,2025/5/31（週六） 14:35,14:35,551,⚡️⭐️551-0689779QQ,五月小作文-台指日內波,https://docs.google.com/document/d/1P041esNf29Nioxz_zi6qToKGVqNcwmO78yXU3XPTFoc/edit?tab=t.0
453,2025/5/31（週六） 15:48,15:48,540,540-0726483小林,五月小作文-族群類股退燒後的當沖策略,https://docs.google.com/document/d/1f6GaDdb6GUTetaDAZC9LFIzOsxqLiiFQEYhBEbFSozc/edit?usp=sharing
454,2025/5/31（週六） 18:00,18:00,405,405-0510259黃柏,五月小作文-員工與合夥經驗談,https://drive.google.com/file/d/1m7ozx9AWhle2p8zf2CfwVGJj4AnOXk2V/view?usp=sharing
455,2025/5/31（週六） 19:09,19:09,449,449-0522027冷萃綠茶,,https://docs.google.com/document/d/1XL0GkWDuqdyuC4huBz-UKXzWLgY1KweJf8XhPCe82q8/edit?usp=drivesdk
456,2025/5/31（週六） 20:53,20:53,426,426-0527909飆仔,5月小作文：6669緯穎,https://docs.google.com/document/d/1VqVvxWlh5FPt-KEuzud1uEpL7U3d6mYZ
457,2025/5/31（週六） 21:46,21:46,571,571-0727961小P,,https://drive.google.com/drive/folders/1JI7hBABhPsybM-KjgqbN25z9OSVFZdUY?usp=drive_link
458,2025/5/31（週六） 22:36,22:36,547,547-0729532蹦蹦熊,五月小作文：海關進出口實績網站,https://docs.google.com/document/d/1-Ga7GKwNxGHMPkCxiteNeR3GVCjRU7bp3pt0L0ysrN4/edit
459,2025/5/31（週六） 23:16,23:16,403,403-0511148 布萊恩,五月小作文 好市多 COST,https://drive.google.com/file/d/1HZmdBvOGzZ42W7sgD4xt8fdPfPOoGCHM/view?usp=drive_link
460,2025/5/31（週六） 23:36,23:36,404,404-0513832 Vicc,五月小作文 2348 海悅,https://tinyurl.com/258wpvjn
461,2025/6/1（週日） 00:05,00:05,561,561-0732082河雅郎,五月小作文 2332 友訊,https://docs.google.com/document/d/e/2PACX-1vQooINlJQNV6mWxLAzFZ-krPMCUC7tOGHUMFlY1MkmHZuRFUfMs1h3OO8DQWy5BH1V_zfPb296AK_YG/pub
462,2025/6/1（週日） 10:37,10:37,422,422-0502966-thomasH,五月小作文 6414樺漢,https://docs.google.com/document/d/189n74vUKc4VjAaU2Mv1hzWMypZCJ0xIa5D_atl0xZsk/edit?usp=sharing
463,2025/6/1（週日） 15:59,15:59,385,385-0497440 麥當勞股東,五月小作文 蘋果遊戲儲值 Bug 利用說明,https://docs.google.com/document/d/10vJVsG6ciIAdf8N2O0HiNpLgFz_9XYwmfQbANULVXKI/edit?usp=drivesdk
464,2025/6/1（週日） 17:09,17:09,399,399-0507288 Kim Chen,五月小作文 1472三洋實業,https://docs.google.com/document/d/15Gy1BEXZTp3B7ELW8hwyquYllcEhtkbM/edit?usp=sharing&ouid=101924550352225612878&rtpof=true&sd=true
465,2025/6/1（週日） 17:18,17:18,405,405-0510259黃柏,六月小作文 西瓜卡&visa卡運用,https://drive.google.com/file/d/1owZzU2pixEMtDQVpgK2jqGHF55CxACJz/view?usp=sharing
466,2025/6/1（週日） 18:58,18:58,630,630-0755577 十四,六月小作文_富喬(多),https://reurl.cc/QYkK8p
467,2025/6/1（週日） 21:20,21:20,418,418-0521235Dave,5月小作文 2428興勤,https://docs.google.com/document/d/1PsWYaE6CNEZB4glA_rmFHg26z86aiMj0uh0UR4nKilg/edit?usp=sharing
468,2025/6/1（週日） 22:09,22:09,504,504-0718103Leo,5月小作文 6944兆聯,https://docs.google.com/document/d/1lUBBb4cFXXD53ZcrqSJscTb_4BzXL-Bc/edit
469,2025/6/2（週一） 00:20,00:20,638,638-0361071鵝爸,6月小作文 2025繳稅拿刷卡金,https://docs.google.com/document/d/1zouAn1UOADuX4f5GFjuYml9597I_p0xxMc-JkWfhxT8/edit?usp=drivesdk
470,2025/6/2（週一） 00:43,00:43,594,594-0741808二奶老爸,6月小作文 良維(6290),https://docs.google.com/presentation/d/1sc1UEUST25lzKmHngwKydaXN0tzxJ7NU/edit?usp=sharing&ouid=100008298762117176422&rtpof=true&sd=true
471,2025/6/2（週一） 00:49,00:49,481,481-0703493 大黑菊,,https://docs.google.com/document/d/1n1Yl2mHRRip-DpocIQwlZhO_lxecHbqt/edit?usp=sharing&ouid=111827764144515851907&rtpof=true&sd=true
472,2025/6/2（週一） 00:56,00:56,390,390-0489924_Joe,5月小作文 崇越(5434),https://docs.google.com/document/d/1yv6Q_c_UsxEOxX6T1LsEid4PRvfDpjOl/edit?usp=drive_link&ouid=118195642779018767860&rtpof=true&sd=true
473,2025/6/2（週一） 02:22,02:22,477,477-0696872過兒,六月小作文，六方科4569,https://docs.google.com/document/d/e/2PACX-1vRJ3fuEvO-_S3hAq418Bxan8Bc18U1f3pzj5F9eXiusU8vvS2BjKNX8tuTNVQRMvWyalgnjPf-Fd7Gi/pub
474,2025/6/2（週一） 08:59,08:59,400,400-0430135 公園居民汪喵,六月小作文 7839 達人網,https://docs.google.com/document/d/1EU1pBTxmUBMK7sVQRv9j9l970GnyOA4T/edit?usp=drive_link&ouid=110608643445230767980&rtpof=true&sd=true
475,2025/6/2（週一） 10:27,10:27,497,497-0724032鳳梨zong,六月小作文 聚和國際(6509),https://docs.google.com/document/d/1nNLCDoIWrbrU7v-ykkvCl_tsQg2rH_D6/edit?usp=sharing&ouid=104264847360063600080&rtpof=true&sd=true
476,2025/6/2（週一） 12:31,12:31,633,633-0547293Link,6月 小作文 宏全（9939）,https://docs.google.com/document/d/1YBgNe_kHITmgNFrkTgQpS42ASFCrwRFJ/edit?usp=drivesdk&ouid=117453146904423090482&rtpof=true&sd=true
477,2025/6/2（週一） 13:13,13:13,424,424-0528115guidex,5月小作文 1773勝一股東會心得,https://drive.google.com/file/d/1TQ-bqHiyM02V6ydYVeJayTHEKC2i3ncd/view?usp=sharing
478,2025/6/2（週一） 14:56,14:56,392,392-0426534定宏,五月的小作文 美股NBIS,https://docs.google.com/document/d/1KNIdQq7c175eArtNA3RsvDKAAzBYPq3pcwUEcHuNFDQ/edit?usp=drivesdk
479,2025/6/2（週一） 18:22,18:22,604,604-0435923電電甲三碗公,6月小作文 1815富喬,https://docs.google.com/document/d/1N5lz-Z3-tONahd8lRzoo63VZN9jybfiSUG-WY14zU10/edit?usp=sharing
480,2025/6/2（週一） 23:30,23:30,600,600-9800003NMSL,6-1狼友小作文 -上緯投控(3708),https://reurl.cc/DqkjQO
481,2025/6/3（週二） 00:07,00:07,463,463-0428875JoeC,5月小作文-CRM,https://drive.google.com/file/d/1QJhDxJ82mNUtsyGJvOjtRRlcDYoL19qc/view?usp=sharing
482,2025/6/3（週二） 06:49,06:49,460,460-0544474 Monson,5月小作文_6290良維研究報告,https://drive.google.com/file/d/1HxUoOI0rXKU49xyrC3G1z0kEX09RfeUH/view?usp=sharing
483,2025/6/3（週二） 08:29,08:29,289,289-0394556/Agogo,MRVL 財報佳 市場關注消費轉弱。開完財報下跌。目前短線止穩 6/17  MRVL晶片研討會 是否會釋出更多正向 展望，60左右  試單位置，目前PE 相對位階相對低.,https://docs.google.com/document/d/13C4sCohl_mKIQbIuYTgFoQe0nqZynoGU6beEPECaRqs/edit?usp=drivesdk
484,2025/6/3（週二） 10:24,10:24,382,382-0489733Liou,5月小作文-尖點8021,https://docs.google.com/document/d/1KFQJ66YtZEtyCY6G4OZmMUiIVmYeVm8L/edit?usp=sharing&ouid=111696808857150992772&rtpof=true&sd=true
485,2025/6/3（週二） 14:57,14:57,621,621-0752923jen,6月小作文 6472保瑞,https://docs.google.com/document/d/16m44_SQt5hBRluwZtEeMZzO4BFjB6lxkkGJPjLXT21s/edit?usp=sharing
486,2025/6/3（週二） 20:12,20:12,636,636-0759078KKK,六月小作文-看新聞做當沖,https://docs.google.com/document/d/1VSdVHUVICc8LYmOWszuji3i-hsvS15h9/edit?usp=sharing&ouid=102408819414763782347&rtpof=true&sd=true
487,2025/6/3（週二） 20:19,20:19,608,608-0750132 Kris,6月小作文:資產配置再平衡(升息篇,https://docs.google.com/document/d/1hzzF8blOiPlDZdpjrmZJQnDKqkOy8EmbAAwxH3ew3L4/edit?usp=sharing
488,2025/6/4（週三） 00:40,00:40,407,407-0516211史蛋,5月小作文-萬泰科(6190),https://docs.google.com/document/d/1XAJSgUJnTTjKGRn6ZNT74SUUi9aNWR9XApfEWX8NraU/edit?usp=sharing
489,2025/6/4（週三） 18:45,18:45,421,421-0299033青蛙狼,,https://docs.google.com/document/d/1-OeWOZfZ8-KQb2-S-QhfthC7k-UPb4KofyzmLiGT17Y/edit?usp=drivesdk
490,2025/6/4（週三） 20:29,20:29,427,427-0534073 ant🐜,6994  富威電力,https://docs.google.com/document/d/102cWZrVcgUbCc13IIcOGWoVcVYPDhCG99nUXOYGY8uU/edit?tab=t.0
491,2025/6/4（週三） 22:08,22:08,447,447-0429654 Samuel,五月小作文-VIX期貨觀察,https://docs.google.com/document/d/1L54JVVjRZqjJzEkhUdV5_lQqOOeQwblIbB-jziocN_g/edit?usp=sharing
492,2025/6/4（週三） 23:16,23:16,530,530-0728960Harris,六月份個股觀察,https://docs.google.com/document/d/1MO3UuF_WlLu3OXncHxnVMVLNC2LyqSuNXVbSigWREo8/edit?usp=sharing
493,2025/6/4（週三） 23:16,23:16,530,530-0728960Harris,5522更新,https://docs.google.com/document/d/1Uq4XUp6HQfmRU1WrqUixiA-t-TQBAB0sUou1usD2I60/edit?usp=sharing
494,2025/6/5（週四） 18:34,18:34,640,640-0760313游子龍,六月小作文-交易者超級心流訓練-心得分享,https://kindhearted-jersey-ac1.notion.site/208f7d7dbdc28094b2f4ce9cb2c54765
